id, type, count, accessories
9941, Female, 3, Black Lipstick / Pigtails / VR
9942, Female, 3, Straight Hair / Hot Lipstick / Nerd Glasses
9943, Female, 5, Black Lipstick / Mohawk Thin / Eye Patch / Earring / Cigarette
9944, Male, 3, Front Beard / Frumpy Hair / Mole
9945, Female, 3, Big Shades / Black Lipstick / Half Shaved
9946, Male, 3, Shadow Beard / Silver Chain / Mohawk Dark
9947, Male, 4, Earring / Goat / Knitted Cap / VR
9948, Male, 3, Buck Teeth / Classic Shades / Do-rag
9949, Male, 2, Bandana / Regular Shades
9950, Male, 3, Shadow Beard / Do-rag / Eye Patch
9951, Male, 3, Cigarette / Hoodie / Shadow Beard
9952, Male, 3, Hoodie / Normal Beard / Smile
9953, Male, 4, Cigarette / Luxurious Beard / Hoodie / Big Shades
9954, Male, 3, Front Beard / Shaved Head / Regular Shades
9955, Zombie, 1, Shaved Head
9956, Female, 3, Messy Hair / Black Lipstick / Clown Eyes Green
9957, Female, 5, Black Lipstick / Spots / Horned Rim Glasses / Medical Mask / Straight Hair
9958, Female, 4, Green Eye Shadow / Mohawk Thin / Purple Lipstick / Earring
9959, Female, 4, Pipe / Pink With Hat / Classic Shades / Rosy Cheeks
9960, Female, 5, Blue Eye Shadow / Half Shaved / Purple Lipstick / Rosy Cheeks / Earring
9961, Male, 4, Normal Beard / Medical Mask / VR / Shaved Head
9962, Male, 4, Messy Hair / Luxurious Beard / Regular Shades / Mole
9963, Male, 4, Chinstrap / Purple Hair / Earring / VR
9964, Female, 4, Bandana / Purple Lipstick / Earring / Clown Eyes Blue
9965, Male, 3, Hoodie / Earring / Nerd Glasses
9966, Female, 4, Eye Patch / Hot Lipstick / Wild Hair / Earring
9967, Female, 2, Knitted Cap / Green Eye Shadow
9968, Male, 3, Vampire Hair / Big Shades / Big Beard
9969, Male, 2, Peak Spike / VR
9970, Male, 3, Classic Shades / Pipe / Shaved Head
9971, Female, 3, Blue Eye Shadow / Black Lipstick / Dark Hair
9972, Male, 3, Frumpy Hair / Frown / Big Shades
9973, Male, 3, Chinstrap / Do-rag / Eye Patch
9974, Female, 2, Blue Eye Shadow / Clown Hair Green
9975, Male, 3, Messy Hair / Earring / Mole
9976, Female, 2, Pipe / Half Shaved
9977, Male, 3, Chinstrap / Shaved Head / Regular Shades
9978, Male, 3, Fedora / Earring / Eye Patch
9979, Male, 4, Cigarette / Earring / Nerd Glasses / Shaved Head
9980, Female, 4, Black Lipstick / Blonde Short / Classic Shades / Cigarette
9981, Female, 3, Black Lipstick / Earring / Nerd Glasses
9982, Female, 3, Stringy Hair / VR / Earring
9983, Female, 3, Mole / Classic Shades / Purple Lipstick
9984, Male, 4, Stringy Hair / Goat / Smile / Mole
9985, Male, 2, Vampire Hair / Big Beard
9986, Male, 2, Muttonchops / Mohawk
9987, Male, 3, Vampire Hair / Shadow Beard / Regular Shades
9988, Male, 2, Messy Hair / Gold Chain
9989, Female, 3, Pilot Helmet / Hot Lipstick / Cigarette
9990, Male, 2, Horned Rim Glasses / Mohawk
9991, Male, 4, Beanie / Muttonchops / Earring / Regular Shades
9992, Male, 3, Bandana / Chinstrap / Smile
9993, Male, 3, Cap / Shadow Beard / Nerd Glasses
9994, Female, 2, Green Eye Shadow / Blonde Short
9995, Female, 2, Purple Eye Shadow / Straight Hair Dark
9996, Male, 4, Cigarette / Earring / Crazy Hair / Smile
9997, Zombie, 2, Front Beard / Cap Forward
9998, Female, 3, Wild White Hair / Black Lipstick / Clown Eyes Green
9999, Female, 2, Mohawk / Nerd Glasses
