id, type, count, accessories
7962, Male, 3, Bandana / Earring / Small Shades
7963, Male, 2, Mohawk Thin / Horned Rim Glasses
7964, Male, 2, Bandana / Classic Shades
7965, Female, 3, Mohawk / Classic Shades / Purple Lipstick
7966, Male, 1, Small Shades
7967, Female, 4, Blue Eye Shadow / Black Lipstick / Earring / Straight Hair Dark
7968, Male, 3, Big Shades / Earring / Do-rag
7969, Male, 3, Muttonchops / Headband / Eye Patch
7970, Female, 2, Vape / Mohawk Thin
7971, Female, 6, Mole / Big Shades / Black Lipstick / Wild Hair / Earring / Cigarette
7972, Male, 3, Messy Hair / Medical Mask / Small Shades
7973, Female, 3, Orange Side / Purple Eye Shadow / Earring
7974, Male, 3, Cigarette / Eye Mask / Mohawk
7975, Male, 4, Chinstrap / Medical Mask / Clown Hair Green / Eye Patch
7976, Female, 3, Purple Eye Shadow / Medical Mask / Blonde Bob
7977, Female, 3, Purple Eye Shadow / Dark Hair / Rosy Cheeks
7978, Female, 4, Black Lipstick / Clown Eyes Green / Frumpy Hair / Earring
7979, Male, 3, Vampire Hair / Handlebars / Eye Patch
7980, Female, 3, Clown Eyes Green / Hot Lipstick / Half Shaved
7981, Female, 4, Clown Eyes Green / Headband / Hot Lipstick / Earring
7982, Female, 2, Gold Chain / Mohawk
7983, Female, 3, Black Lipstick / Green Eye Shadow / Frumpy Hair
7984, Male, 3, Vampire Hair / Normal Beard Black / Eye Patch
7985, Female, 3, Tassle Hat / Pipe / Blue Eye Shadow
7986, Male, 4, Earring / Nerd Glasses / Pipe / Cowboy Hat
7987, Female, 3, Hot Lipstick / Regular Shades / Blonde Bob
7988, Male, 3, Frown / Earring / Headband
7989, Male, 2, Frumpy Hair / Clown Nose
7990, Male, 3, Buck Teeth / Purple Hair / Eye Patch
7991, Male, 3, Big Shades / Front Beard Dark / Mohawk
7992, Male, 2, Knitted Cap / Big Beard
7993, Male, 2, Earring / Clown Hair Green
7994, Female, 3, Black Lipstick / Dark Hair / 3D Glasses
7995, Male, 2, Pipe / Shaved Head
7996, Male, 3, Beanie / Luxurious Beard / Earring
7997, Male, 3, Bandana / Gold Chain / Normal Beard
7998, Male, 3, Cap Forward / Earring / Eye Patch
7999, Female, 4, Blonde Short / Hot Lipstick / Earring / Nerd Glasses
