id, type, count, accessories
6969, Male, 3, Wild Hair / Earring / Regular Shades
6970, Female, 2, Crazy Hair / Classic Shades
6971, Male, 5, Front Beard / Spots / Earring / Headband / Regular Shades
6972, Female, 2, Hot Lipstick / Wild Blonde
6973, Male, 3, Bandana / Shadow Beard / Earring
6974, Male, 3, Cap Forward / Horned Rim Glasses / Big Beard
6975, Male, 4, Cigarette / Big Shades / Goat / Headband
6976, Male, 3, Rosy Cheeks / Headband / Small Shades
6977, Male, 2, Cap Forward / Mustache
6978, Male, 3, Frumpy Hair / 3D Glasses / Big Beard
6979, Male, 3, Wild Hair / VR / Big Beard
6980, Male, 2, Stringy Hair / Small Shades
6981, Female, 2, Stringy Hair / Purple Lipstick
6982, Male, 3, Frumpy Hair / Big Shades / Shadow Beard
6983, Male, 3, Cap Forward / Earring / Horned Rim Glasses
6984, Male, 3, Classic Shades / Mustache / Cowboy Hat
6985, Male, 3, Shadow Beard / Shaved Head / Mole
6986, Male, 2, Mustache / Knitted Cap
6987, Male, 4, Goat / Top Hat / Regular Shades / Mole
6988, Female, 2, Blue Eye Shadow / Clown Hair Green
6989, Male, 3, Frumpy Hair / Silver Chain / Front Beard Dark
6990, Female, 4, Bandana / VR / Purple Lipstick / Earring
6991, Female, 2, Messy Hair / Big Shades
6992, Male, 4, Stringy Hair / Frown / Shadow Beard / Eye Patch
6993, Male, 2, Purple Hair / Normal Beard
6994, Female, 3, Pink With Hat / Purple Lipstick / 3D Glasses
6995, Male, 4, Stringy Hair / Vape / Earring / Horned Rim Glasses
6996, Male, 3, Frumpy Hair / Smile / Small Shades
6997, Female, 3, Regular Shades / Earring / Straight Hair Dark
6998, Female, 2, Clown Nose / Blonde Short
6999, Male, 3, Peak Spike / Earring / Regular Shades
